title,year,rating,id,imdbid
Sherlock Holmes,2009,0,632,0988045
"Skeptic, The",2009,0,4076,0493451
"Slammin&#39; Salmon, The",2009,1,1488,1135525
"Soloist, The",2009,0,347,0821642
Solomon Kane,2009,1,6189,0970452
Sorority Row,2009,1,6224,1232783
Soul Kitchen,2009,0,809,1244668
Splice,2009,1,900,1017460
Spring Breakdown,2009,1,680,0814331
Star Trek,2009,1,324,0796366
State of Play,2009,1,5019,0473705
Still waiting,2009,1,1780,1116186
Storm,2009,1,2105,0768239
Suck,2009,0,2134,1323605
Summer Wars,2009,1,1486,1474276
Surrogates,2009,0,527,0986263
Survival of the Dead,2009,0,1720,1134854
Surviving Evil,2009,1,4846,0804539
"Taking of Pelham 123, The",2009,0,456,1111422
Taking Woodstock,2009,0,6270,1127896
Tales from the Catholic Church of Elvis!,2009,1,6829,1082876
Technotise - Edit i ja,2009,1,3936,1372301
Terminator Salvation,2009,0,344,0438488
Thick as Thieves,2009,0,307,1112782
Thirst (Bakjwi),2009,1,1738,0762073
"Time Traveler&#39;s Wife, The",2009,1,1909,0452694
TiMER,2009,0,2166,1179794
Tinker Bell and the Lost Treasure,2009,1,3906,1216516
Tournament,2009,0,2174,0471041
Transformers: Revenge of the Fallen,2009,1,477,1055369
Triangle,2009,1,5889,1187064
Tsar,2009,0,536,1424431
"Ugly Truth, The",2009,0,1724,1142988
"Unborn, The",2009,1,1721,1139668
Uncertainty,2009,1,2348,1086216
Undertow,2009,1,1577,1368491
Underworld: Rise of the Lycans,2009,0,539,0834001
"Uninvited, The",2009,1,4765,0815245
"Unloved, The",2009,1,1494,1268989
Up,2009,0,334,1049413
Up in the Air,2009,0,578,1193138
Valhalla Rising,2009,0,4129,0862467
Vampire Girl versus Frankenstein Girl,2009,1,4088,1425928
Veronika Decides to Die,2009,1,2956,1068678
Villa Amalia,2009,1,1036,1348327
Vision - Aus dem Leben der Hildegard von Bingen,2009,1,1508,0995850
Watchmen,2009,1,358,0409459
Whatever Works,2009,1,497,1178663
Where the Wild Things Are,2009,0,2336,0386117
Whip It,2009,1,522,1172233
White Material,2009,1,1288,1135952
Whiteout,2009,1,4265,0365929
Wild About Harry,2009,1,3813,0435711
"Wild Hunt, The",2009,0,4466,1493886
Wonder Woman,2009,1,3585,1186373
"Wrong House, The",2009,1,5695,1648194
X-Men Origins: Wolverine,2009,1,507,0458525
XXXHOLiC: Shunmuki - Kouhen,2009,1,6214,1461305
XXXHOLic: Shunmuki - Zenpen,2009,1,6213,1263772
Year of the Carnivore,2009,1,3041,1372306
Year One,2009,1,8848,1045778
Yesterday Was a Lie,2009,1,1557,0448182
"Young Victoria, The",2009,1,1490,0962736
Youth in Revolt,2009,0,1179,0403702
Zombieland,2009,1,528,1156398
[Rec] 2,2009,0,4764,1245112
"10,000 BC",2008,0,6825,0443649
21,2008,1,47,0478087
27 Dresses,2008,1,212,0988595
35 Shots of Rum,2008,1,2516,1100048
A Wednesday,2008,0,7536,1280558
Aanrijding in Moscou,2008,1,6681,0948530
Adulthood,2008,0,2832,1126596
Ai no mukidashi,2008,1,770,1128075
All about women,2008,1,6861,1037146
"Alphabet Killer, The",2008,1,540,0818165
American Violet,2008,1,2082,1152397
"Angus, Thongs and Perfect Snogging",2008,1,3182,0963743
Appaloosa,2008,0,196,0800308
Ashes of Time Redux,2008,0,1912,0109688
Australia,2008,0,1892,0455824
"Baader Meinhof Complex, The",2008,1,4030,0765432
Baby Mama,2008,1,140,0871426
"Bank Job, The",2008,1,19,0200465
Barbie and the Diamond Castle,2008,1,3288,1294138
Be Kind Rewind,2008,0,145,0799934
"Beaches of Agnes, The",2008,1,523,1129435
Bedtime Stories,2008,1,310,0960731
Bi the Way,2008,1,2257,0951257
Bienvenue chez les Ch&#39;tis,2008,0,6287,1064932
Birdemic,2008,1,829,1316037
Birds of America,2008,1,141,1029134
"Bleach: Fade to Black, I Call Your Name",2008,1,7210,1339302
Blind Loves,2008,0,6893,1226291
Blindness,2008,1,380,0861689
Bolt,2008,1,220,0397892
Bonnie &amp; Clyde vs. Dracula,2008,1,2843,1117379
Bottle Shock,2008,0,8698,0914797
"Boy in the Striped Pajamas, The",2008,1,7190,0914798
Brideshead Revisited,2008,0,7622,0412536
Bronson,2008,0,5474,1172570
"Brothers Bloom, The",2008,1,2424,0844286
Burn After Reading,2008,0,189,0887883
"Burning Plain, The",2008,1,6262,1068641
Camino,2008,1,6946,1206285
Camp Rock,2008,1,6347,1055366
Casi divas,2008,1,5658,1049948
Changeling,2008,1,286,0824747
"Chaser, The",2008,0,5858,1190539
Che: Part One,2008,0,503,0892255
Chi bi (Red Cliff),2008,0,1757,0425637
"Chronicles of Narnia: Prince Caspian, The",2008,1,1590,0499448
Ciao,2008,0,883,0870089
City of Ember,2008,1,1013,0970411
CJ7 (Changjiang 7 hao),2008,0,447,0940709
Clash of the Santas,2008,1,6620,1286742
Cloverfield,2008,1,889,1060277
Coco Chanel,2008,1,2118,1094661
"Curious Case of Benjamin Button, The",2008,1,504,0421715
Damn Bastard!,2008,0,2078,1056444
Dance of the Dead,2008,0,1718,0926063
Dante 01,2008,1,4483,0487928
"Dark Knight, The",2008,1,66,0468569
Day of the Dead,2008,1,3128,0489018
"Day the Earth Stood Still, The",2008,1,298,0970416
Dead at 17,2008,1,5481,1153103
Dead Space: Downfall,2008,0,8503,1267379
Deadgirl,2008,0,5050,0896534
Death Race,2008,0,222,0452608
Deception,2008,0,2331,0800240
Defiance,2008,1,3711,1034303
"Definitely, Maybe",2008,1,545,0832266
Diary of a Nymphomaniac,2008,1,3444,1111890
Die Welle,2008,1,7437,1063669
Dim Sum Funeral,2008,1,1548,1216477
Disfigured,2008,1,8706,0830535
Doomsday,2008,1,3758,0483607
Doubt,2008,1,254,0918927
Dr. Horrible&#39;s Sing-Along Blog,2008,0,8387,1227926
"Duchess, The",2008,1,3461,0864761
Eagle Eye,2008,0,463,1059786
Easy Virtue,2008,1,500,0808244
"Edge of Love, The",2008,1,3467,0819714
El regalo,2008,0,1107,1305138
Etz Limon,2008,1,7074,1172963
Everlasting Moments,2008,1,2614,0961066
Examined Life,2008,1,2694,1279083
"Eye, The",2008,1,429,0406759
"Family That Preys, The",2008,1,5703,1142798
Fanboys,2008,0,768,0489049
Fashion,2008,1,492,0964516
Fireproof,2008,0,1709,1129423
Flash of Genius,2008,0,470,1054588
Fly Me to the Moon,2008,0,3998,0486321
"Forbidden Kingdom, The",2008,0,1143,0865556
Forgetting Sarah Marshall,2008,1,1891,0800039
Four Christmases,2008,1,903,0369436
Franklyn,2008,0,584,0893402
French Film,2008,1,1744,0986230
Frost/Nixon,2008,0,990,0870111
Frozen River,2008,1,252,0978759
Futurama: Bender&#39;s Game,2008,0,338,1054486
Futurama: The Beast with a Billion Backs,2008,0,81,1054485
Gake no ue no Ponyo,2008,1,469,0876563
"Gamers: Dorkness Rising, The",2008,1,1516,0447166
Get Smart,2008,0,74,0425061
Ghost in the Shell 2.0,2008,1,3693,1260502
Ghost Town,2008,0,513,0995039
God&#39;s Forgotten Town,2008,1,1178,1077084
Gomorra,2008,0,233,0929425
Goodbye Solo,2008,0,2203,1095442
Gran Torino,2008,0,502,1205489
Grizzly Park,2008,1,4812,0915460
Hamlet 2,2008,1,2274,1104733
Hancock,2008,0,61,0448157
Happy-Go-Lucky,2008,1,1290,1045670
Helen,2008,1,1492,1288589
Hellboy II: The Golden Army,2008,0,214,0411477
Herb &amp; Dorothy,2008,1,3281,1227929
High School Musical 3: Senior Year,2008,1,464,0962726
Horton Hears a Who!,2008,0,1142,0451079
"House Bunny, The",2008,1,1014,0852713
Hunger,2008,0,7641,0986233
"Hurt Locker, The",2008,0,495,0887912
I Can&#39;t Think Straight,2008,1,5584,0830570
I Sell the Dead,2008,0,3457,0902290
I&#39;ve Loved You So Long,2008,1,985,1068649
Igor,2008,0,1161,0465502
In Bruges,2008,0,34,0780536
"Incredible Hulk, The",2008,0,195,0800080
Indiana Jones and the Kingdom of the Crystal Skull,2008,0,1050,0367882
Inkheart,2008,1,306,0494238
Iron Man,2008,0,190,0371746
Journey to the Center of the Earth,2008,0,194,0373051
Jumper,2008,0,28,0489099
Kataude mashin garu,2008,1,740,1050160
Keith,2008,1,6059,0435679
Kenna,2008,1,5469,1340664
Killshot,2008,0,1915,0443559
Kung Fu Panda,2008,1,728,0441773
L&aring;t den r&auml;tte komma in (Let the Right One In),2008,0,668,1139797
La belle personne,2008,1,3510,1263778
La mujer sin cabeza,2008,1,7071,1221141
Lake Mungo,2008,0,8854,0816556
Last Chance Harvey,2008,1,6097,1046947
Lion&#39;s Den,2008,1,3381,1022606
Lorna&#39;s Silence,2008,1,1504,1186369
"Loss of a Teardrop Diamond, The",2008,1,2357,0896031
"Love Guru, The",2008,0,60,0811138
"Lucky Ones, The",2008,1,265,0981072
Mad Money,2008,1,2022,0951216
Made of Honor,2008,0,5007,0866439
Mamma Mia!,2008,1,316,0795421
Management,2008,0,3965,1082853
Mannen som elsket Yngve,2008,0,8536,1114723
Marley &amp; Me,2008,0,1144,0822832
Martyrs,2008,1,1398,1029234
Max Payne,2008,1,309,0467197
Meet Dave,2008,0,193,0765476
Merlin,2008,1,2996,1199099
Mesrine: Killer Instinct,2008,0,1443,1259014
Miao Miao,2008,1,4959,0984130
Mid-August Lunch,2008,1,4935,1277728
Milk,2008,0,242,1013753
Miracle at St. Anna,2008,0,1451,1046997
Mirrors,2008,0,5205,0790686
Miss Pettigrew Lives for a Day,2008,1,350,0970468
"Mummy: Tomb of the Dragon Emperor, The",2008,1,5656,0859163
"Mutant Chronicles, The",2008,0,65,0490181
My Only Sunshine,2008,1,1801,1370212
My Prison Yard,2008,1,1583,1103193
Nick and Norah&#39;s Infinite Playlist,2008,1,197,0981227
Nim&#39;s Island,2008,1,73,0410377
"No. 1 Ladies&#39; Detective Agency, The",2008,1,3072,1356380
Nothing But the Truth,2008,1,5904,1073241
Okuribito (Departures),2008,1,819,1069238
Older Than America,2008,1,4730,0932669
One Million Yen Girl,2008,1,3016,1077094
"Other Boleyn Girl, The",2008,1,1641,0467200
Outpost,2008,0,2858,0892899
Over Her Dead Body,2008,1,5244,0785007
Overcome,2008,0,5148,2132415
Paris 36,2008,0,3466,0948535
Passengers,2008,1,1164,0449487
"Patrik, Age 1.5",2008,0,7657,1067733
Phoebe in Wonderland,2008,1,2259,1034325
Picture This,2008,0,7813,1076252
Pineapple Express,2008,0,384,0910936
Pirates II: Stagnetti&#39;s Revenge,2008,1,4026,1266097
Pontypool,2008,0,952,1226681
Possession,2008,1,5048,0368563
Pretty Ugly People,2008,1,6817,0874425
Princess: A Modern Fairtyale,2008,1,5174,1052352
Prom Night,2008,1,5077,0926129
Quantum of Solace,2008,0,465,0830515
Quarantine,2008,1,541,1082868
Rachel Getting Married,2008,1,499,1084950
Rain,2008,1,2461,0965440
Rambo,2008,0,7127,0462499
"Reader, The",2008,0,273,0976051
Repo! The Genetic Opera,2008,1,542,0963194
Resident Evil: Degeneration,2008,1,279,1174954
Revanche,2008,0,5748,1173745
Revolutionary Road,2008,1,275,0959337
RocknRolla,2008,0,1495,1032755
Role Models,2008,0,217,0430922
Rough Aunties,2008,1,2460,1179080
"Ruins, The",2008,1,5475,0963794
S&eacute;raphine,2008,1,2094,1048171
Sauna,2008,0,1628,1124394
"Secret Life of Bees, The",2008,1,927,0416212
"Secret of Moonacre, The",2008,1,5864,0396707
Seven Pounds,2008,1,2116,0814314
Seventh Moon,2008,0,4767,1052040
Sex and the City,2008,1,747,1000774
"Sisterhood of the Traveling Pants 2, The",2008,1,902,1018785
Sita Sings the Blues,2008,0,3029,1172203
Skin,2008,1,6543,0964586
"Sky Crawlers, The",2008,1,1829,1056437
Sleep Dealer,2008,0,6688,0804529
Slumdog Millionaire,2008,0,251,1010048
Solo Quiero Caminar,2008,1,7381,1078600
Sparrow,2008,0,6863,0491044
Speed Racer,2008,1,192,0811080
"Spiderwick Chronicles, The",2008,0,8818,0416236
"Spirit, The",2008,0,4805,0831887
Stargate: Continuum,2008,0,1586,0929629
Stargate: The Ark of Truth,2008,1,1585,0942903
Starship Troopers 3: Marauder,2008,1,0,0844760
Step Brothers,2008,0,260,0838283
Step Up 2: The Streets,2008,1,1104,1023481
"Strangers, The",2008,1,3612,0482606
Sunshine Cleaning,2008,1,346,0862846
Superhero Movie,2008,1,5412,0426592
Sut,2008,0,2056,1284591
"Synecdoche, New York",2008,1,1616,0383028
T&ocirc;ky&ocirc; sonata (Tokyo Sonata),2008,0,1746,0938341
Taken,2008,1,428,0936501
"Tale of Despereaux, The",2008,1,1674,420238
TBS,2008,0,8534,1092019
Three Kingdoms: Resurrection of the Dragon,2008,0,3304,0882978
Three wise men,2008,0,730,1270769
Tinker Bell,2008,1,473,0823671
Transporter 3,2008,0,241,1129442
Transsiberian,2008,1,2968,0800241
Treeless Mountain,2008,1,5691,1143155
Tropic Thunder,2008,0,263,0942385
Twilight,2008,1,501,1099212
Valami Amerika 2,2008,0,8563,1235075
Valkyrie,2008,0,2841,0985699
Vantage Point,2008,1,176,0443274
Venkovsky ucitel,2008,0,8528,1284526
Vicky Cristina Barcelona,2008,1,245,0497465
WALL-E,2008,0,1,0910970
Waltz with Bashir,2008,0,1751,1185616
Wanted,2008,0,80,0493464
"Welcome Home, Roscoe Jenkins",2008,1,4046,0494652
Wendy and Lucy,2008,1,1749,1152850
Were the World Mine,2008,1,3512,0476991
What Doesn&#39;t Kill You,2008,0,2342,1133991
What Happens In Vegas,2008,1,191,1033643
While She Was Out,2008,1,3020,0887971
Wild Child,2008,1,1394,1024255
"Women, The",2008,1,355,0430770
"World is Big and Salvation Lurks Around the Corner, The",2008,0,2860,1178197
"Wrestler, The",2008,0,285,1125849
"X-Files: I Want to Believe, The",2008,1,6621,0443701
Yes Man,2008,0,305,1068680
Zombie Strippers!,2008,1,2269,0960890
&quot;Masters of Horror&quot; Dream Cruise,2007,0,7131,0868394
&quot;Masters of Horror&quot; Right to Die,2007,0,7121,0871197
&quot;Masters of Horror&quot; The Black Cat,2007,0,7128,0785533
&quot;Masters of Horror&quot; The Washingtonians,2007,1,7129,0854548
&quot;Masters of Horror&quot; We All Scream for Ice Cream,2007,1,7125,0817402
&quot;The Backyardigans&quot; International Super Spy,2007,0,6381,1095573
1408,2007,1,3206,0450385
2 Days in Paris,2007,1,5291,0841044
28 Weeks Later,2007,1,2131,0463854
30 Days of Night,2007,0,2130,0389722
3:10 to Yuma,2007,0,843,0381849
"4 Months, 3 Weeks and 2 Days",2007,1,1806,1032846
5 Centimeters Per Second,2007,0,1939,0983213
88 Minutes,2007,0,30,0411061
99 francs,2007,0,3899,0875113
Across the Universe,2007,1,4028,0445922
After Sex,2007,1,1344,0465375
Aliens vs. Predator: Requiem,2007,1,8576,0758730
American Gangster,2007,0,7395,0765429
American Zombie,2007,1,5045,0765430
Appleseed Saga: Ex Machina,2007,1,1764,1043842
Arranged,2007,1,2248,0848542
"Assassination of Jesse James by the Coward Robert Ford, The",2007,0,8535,0443680
Atonement,2007,1,949,0783233
Auf der anderen Seite,2007,1,1925,0880502
Awake,2007,1,7001,0211933
"Babysitters, The",2007,1,6735,0796302
"Bad Mother&#39;s Handbook, The",2007,1,1671,0909010
Ballet Shoes,2007,1,3617,1083845
"Band&#39;s Visit, The",2007,0,1799,1032856
Barbie as the Island Princess,2007,1,4040,1092053
Barbie Fairytopia: Magic of the Rainbow,2007,1,7714,1007920
Beaufort,2007,0,1808,0758732
Because I Said So,2007,1,4439,0490084
Becoming Jane,2007,1,738,0416508
Bee Movie,2007,0,7519,0389790
Before the Devil Knows You&#39;re Dead,2007,0,4001,0292963
Beowulf,2007,1,3086,0442933
Bhool Bhulaiyaa,2007,0,4121,0995031
Black Water,2007,1,3545,0816436
Blades of Glory,2007,1,3777,0445934
Bleach Movie 2: The Diamond Dust Rebellion,2007,0,6905,1148261
"Bourne Ultimatum, The",2007,0,5530,0440963
Bratz,2007,1,2472,0804452
Bratz: Fashion Pixiez,2007,1,4313,2330312
"Brave One, The",2007,1,20,0476964
Breach,2007,0,2581,0401997
Breakfast with Scot,2007,0,4800,0910847
Bridge to Terabithia,2007,1,3333,0398808
Bring It On: In It to Win It,2007,1,761,0972785
Brooklyn Rules,2007,1,1578,0283503
"Brothers Solomon, The",2007,0,6578,0784972
"Bucket List, The",2007,0,103,0825232
Cafe com Leite,2007,0,7142,1166805
Caramel,2007,0,3707,0825236
Chakde! India,2007,1,5146,0871510
Charlie Bartlett,2007,0,1008,0423977
Charlie Wilson&#39;s War,2007,1,2574,0472062
Cleaner,2007,0,7773,0896798
Cocalero,2007,1,1439,0925230
"Condemned, The",2007,0,2597,0443473
Control,2007,0,6987,0421082
Crashing,2007,0,995,0475243
Cutlass,2007,1,2676,1107809
Dan in Real Life,2007,1,3615,0480242
"Darjeeling Limited, The",2007,0,600,0838221
Dark Mirror,2007,1,4963,0486651
Days and Clouds,2007,1,4833,0887732
Dead Silence,2007,0,5628,0455760
Death at a Funeral,2007,1,1522,0795368
Death Defying Acts,2007,1,3013,0472071
Death Proof,2007,1,7,1028528
Dialogue avec mon jardinier,2007,0,6286,0825244
Diary of the Dead,2007,1,964,0848557
Disturbia,2007,1,479,0486822
"Diving Bell and the Butterfly, The",2007,0,1868,0401383
Eagle vs Shark,2007,1,2478,0494222
Eastern Promises,2007,1,3069,0765443
Ekusute (Exte: Hair Extensions),2007,1,1713,0904049
Elizabeth: The Golden Age,2007,1,3230,0414055
Enchanted,2007,1,777,0461770
"Ensemble, c&#39;est tout",2007,1,2992,0792965
Epic Movie,2007,1,6577,0799949
Est&ocirc;mago,2007,0,7796,1039960
Evangelion: 1.0: You Are (Not) Alone,2007,1,3731,0923811
Evening,2007,1,948,0765447
Ex Drummer,2007,0,5769,0812243
Fantastic Four: Rise of the Silver Surfer,2007,1,5075,0486576
Far North,2007,1,4886,0860866
Fat Like Me,2007,1,4158,0889600
Fermat&#39;s Room,2007,0,3438,1016301
Flatland: The Movie,2007,0,6631,0814106
Flight of the Living Dead,2007,1,5055,0780583
Fracture,2007,0,2519,0488120
Fred Claus,2007,0,410,0486583
Free Rainer,2007,0,1524,0810868
Freedom Writers,2007,0,5496,0463998
Futurama: Bender's Big Score,2007,0,8,0471711
"Golden Compass, The",2007,1,487,0385752
Gone,2007,1,3494,0482374
Gone Baby Gone,2007,1,2371,0452623
Gracie,2007,1,5461,0441007
Grandpa for Christmas,2007,1,6617,0950740
Ha-Sodot (The Secrets),2007,1,5930,0782867
Hairspray,2007,1,188,0427327
Halloween,2007,1,3655,0373883
Hannibal Rising,2007,0,4209,0367959
Harry Potter and the Order of the Phoenix,2007,1,373,0373889
High School Musical 2 (TV Movie),2007,1,6057,0810900
Hitman,2007,0,1283,0465494
Hostel: Part II,2007,1,2473,0498353
Hot Fuzz,2007,0,351,0425112
Hot Rod,2007,0,419,0787475
How About You,2007,1,1899,0887745
I Am Legend,2007,1,549,0480249
I Could Never Be Your Woman,2007,1,3012,0466839
I Know Who Killed Me,2007,1,4007,0897361
I&#39;m Not There.,2007,0,6795,0368794
If I Had Known I Was a Genius,2007,0,3604,0758753
Import/Export,2007,1,526,0459102
Imprint,2007,1,4728,0816530
In the Arms of My Enemy,2007,0,2976,0814795
Inside,2007,1,3629,0856288
Into the Wild,2007,0,313,0758758
Irina Palm,2007,1,3474,0762110
It&#39;s a Free World...,2007,1,7711,0807054
Itty Bitty Titty Committee,2007,1,1115,0496328
"Jane Austen Book Club, The",2007,1,1151,0866437
Juno,2007,1,9,0467406
King of California,2007,0,2341,0388182
"King of Kong: A Fistful of Quarters, The",2007,0,4153,0923752
"Kite Runner, The",2007,0,652,0419887
Knocked Up,2007,1,180,0478311
La reine soleil,2007,1,3547,0459959
La torre de Suso,2007,0,4757,0896986
La vie en rose,2007,1,3129,0450188
Lars and the real Girl,2007,1,2795,0805564
Las 13 rosas,2007,1,7079,0809533
"Last Mimzy, The",2007,1,7556,0768212
Les deux mondes,2007,0,6759,0808230
"Life Before Her Eyes, The",2007,1,5028,0815178
Lions for lambs,2007,0,7078,0891527
Live Free or Die Hard,2007,0,842,0337978
"Lookout, The",2007,1,1167,0427470
Love Songs,2007,1,1741,0996605
Lucky Blue,2007,0,7140,0971205
"Lust, Caution",2007,1,5501,0808357
Lynch,2007,0,1438,1032207
"Man from Earth, The",2007,0,25,0756683
"Man from London, The",2007,1,2743,0415127
Margot at the Wedding,2007,1,2409,0757361
Mataharis,2007,1,5509,0780565
Meduzot,2007,1,7349,0807721
Meet the Robinsons,2007,0,1945,0396555
"Messengers, The",2007,1,5042,0425430
Michael Clayton,2007,0,1889,0465538
"Mist, The",2007,1,3324,0884328
Mr. Magorium&#39;s Wonder Emporium,2007,0,1903,0457419
Music and Lyrics,2007,1,2170,0758766
My Blueberry Nights,2007,1,2655,0765120
Naissance des pieuvres,2007,1,3989,0869977
Nancy Drew,2007,1,6603,0479500
"Nanny Diaries, The",2007,1,3308,0489237
Negative Happy Chain Saw Edge,2007,0,3577,1024856
Next,2007,0,11,0435705
Ninas Mal,2007,1,1706,0806940
No Country for Old Men,2007,1,686,0477348
No Reservations,2007,1,327,0481141
Norbit,2007,0,5662,0477051
Northanger Abbey,2007,1,2604,0844794
Numb,2007,0,4044,0795439
"Number 23, The",2007,0,4029,0481369
Ocean's Thirteen,2007,0,476,0496806
"Orphanage, The",2007,1,1285,0464141
Out at the Wedding,2007,1,3935,0488023
Outlaw,2007,0,12,0758771
P.S. I Love You,2007,1,766,0431308
P2,2007,1,4984,0804516
Paranormal Activity,2007,1,667,1179904
Persepolis,2007,1,295,0808417
Pirates of the Caribbean: At World&#39;s End,2007,1,169,0449088
Planet Terror,2007,1,29,1077258
Pok&eacute;mon: The Rise of Darkrai,2007,1,8513,1226251
Premonition,2007,1,27,0477071
Racing Daylight,2007,1,5995,0840363
Ratatouille,2007,0,14,0382932
"Reaping, The",2007,1,7973,0444682
Reine Geschmacksache,2007,1,7153,0838192
Resident Evil: Extinction,2007,1,17,0432021
Rosa: The Movie,2007,1,8732,0997260
"Run, Fatboy, Run",2007,0,6616,0425413
Rush Hour 3,2007,0,16,00293564
Salvation,2007,0,3424,0860528
"Savages, The",2007,1,490,0775529
Saw IV,2007,1,6454,0890870
Se upp f&ouml;r d&aring;rarna,2007,1,4060,0959342
"Secret, The",2007,1,3344,0446463
She&#39;s a Boy I Knew,2007,1,4152,1095496
Shelter,2007,0,2621,0942384
Shooter,2007,0,1184,0822854
Shotgun Stories,2007,1,6828,0952682
Shrek the Third,2007,1,26,0413267
Shrooms,2007,1,5204,0492486
Shut em up,2007,0,5451,0465602
"Signal, The",2007,0,2364,0780607
"Simpsons Movie, The",2007,1,417,0462538
Smiley Face,2007,1,5245,0780608
"So, You&#39;ve Downloaded a Demon",2007,1,5583,0348062
Son of Rambow,2007,0,240,0845046
Spider-Man 3,2007,0,5483,0413300
St. Trinian&#39;s,2007,1,1840,0964587
Stardust,2007,1,335,0486655
Steam,2007,1,2856,0892100
Sunshine,2007,0,585,0448134
Superbad,2007,1,651,0829482
Sweeney Todd: The Demon Barber of Fleet Street,2007,0,630,0408236
